web-scraper-order,web-scraper-start-url,restaurant_link,restaurant_link-href,next_page,review,rating
"1666668975-4162","https://www.yelp.ca/search?find_desc=thai+food&find_loc=Montreal%2C+QC&start=90","Restaurant Beijing","https://www.yelp.ca/biz/restaurant-beijing-montr%C3%A9al-2?osq=thai+food","","Old school Chinese restaurant at it's best. If your a fan of Chinese cuisine this place is a must. You know it's going to be a good meal when most of the people in the place are Chinatown residents and most of the conversations around you are being held in Chinese. 

This is the kind of restaurant that lends it's self well to group outings, I always seem to eat here in large groups I find the round tables with and lazy Susan's make it easy to share dishes and try new things. 

The food here isn't always to my taste but that's more of a preference thing then a quality of food thing. I like Beijing because the menu has a wide variety of dishes, a little something for everyone, whether you want the old standards like General Tao chicken and chicken fried rice to pickled cabbage and vegetarian hot pots.

The decor is standard old School Chinese restaurant chairs and tables out of the 70's, waiving cats and half the menu written on pieces of cardboard taped to the wall.  Until recently the menu items on the wall were only written in Chinese. The dated decor give along with the divers clientele give Restaurant Beijing a great ambiance.

This restaurant won't disappoint, if you're looking for a good Chinese restaurant then Beijing should be on your list of places to try.","4 star rating"
"1666668975-4163","https://www.yelp.ca/search?find_desc=thai+food&find_loc=Montreal%2C+QC&start=90","Restaurant Beijing","https://www.yelp.ca/biz/restaurant-beijing-montr%C3%A9al-2?osq=thai+food","","Definitely one of the better restaurants in Chinatown as long as you go there at night.  

I don't even think there is a chef there at lunch time. I would guess it's manufactured food reheated.  It may be cheap but I stay away.

At night however, the chefs are in and there are some definite gems on the menu.  Although I've been there over a dozen times I don't think I've sampled a tenth of their offerings.

My favorites are anything in black bean sauce as well as their crab in ginger and shallot sauce (they bring you the live crab to approve before preparing it).  Their salt and pepper shrimps are also good but the ones at Hot and Spicy (see review) are better.

It is a small place and tables are small and very close together, except for the 2 large round tables that can accommodate groups of up to 12.

The owner and host always seems to remember you even if you came only once before.  Also on the nights where it's very busy, he will tell you how long the wait and remember you, without taking your name down, when you come back after walking around in Chinatown.

Service is fast, efficient and polite.  When the restaurant is very busy, they will however remove your finished plates and give you the check quickly.","4 star rating"
"1666668975-4164","https://www.yelp.ca/search?find_desc=thai+food&find_loc=Montreal%2C+QC&start=90","Restaurant Beijing","https://www.yelp.ca/biz/restaurant-beijing-montr%C3%A9al-2?osq=thai+food","","This place is only packed and busy because tourists are directed here for Chinese food....

Stay away, greasy and not that great.

Service sucks ass too... took 15 minutes before anyone came by to take our order.

Bah.","2 star rating"
"1666668975-4165","https://www.yelp.ca/search?find_desc=thai+food&find_loc=Montreal%2C+QC&start=90","Restaurant Beijing","https://www.yelp.ca/biz/restaurant-beijing-montr%C3%A9al-2?osq=thai+food","","Let's make this point form. I'm from Vancouver raised on cantonese food.

Flavor was on point all dishes, nothing to critique.

But here was my issue with the dishes:

Our winter Melon soup came with winter melon seriously under cooked.

Our Yeung chow fried rice wasn't using day old rice and pees were rock hard (don't serve freezer burned pees & carrot ?)

Satay hor fun: not enough noodles and onion was left in massive pieces

Maybe I'm just spoiled from living in van, but stretching it I would give this place a 2.5

Overall needs fresher & better quality ingredients in all dishes we tried.","2 star rating"
"1666668975-4166","https://www.yelp.ca/search?find_desc=thai+food&find_loc=Montreal%2C+QC&start=90","Restaurant Beijing","https://www.yelp.ca/biz/restaurant-beijing-montr%C3%A9al-2?osq=thai+food","","Needed our chinese meal on the first day of the new year, visiting from NYC although as native vancouver-ites, our expectations are always ""low""..  Wonton with noodles was arguably as good as anything we have on the east coast so far, not quite traditional, but with all the main checks.  Beef haw fun, was old school good.  Yeung chow fan/rice was ok, a touch greasy and not quite expecting the onions, but had all the right things plus chinese sausage which always a happy point for us.  For $30, about as we can get on the east coast!","4 star rating"
"1666668975-4167","https://www.yelp.ca/search?find_desc=thai+food&find_loc=Montreal%2C+QC&start=90","Restaurant Beijing","https://www.yelp.ca/biz/restaurant-beijing-montr%C3%A9al-2?osq=thai+food","","After a bit of a wait, we were seated and I must say, they were very efficient.  They got our table ready and service was very prompt.  I think thats about how good they got.  The food was a whole different story.

If I were to break a part the meal down, some part were good, and the other parts absolutely needs work on.  We had lobster congee and a bowl of noodle soup.  The lobster was great!  It was sweet and didn't taste fishy and the congee part tasted bland.

The noodle soup.  The noodles were great, the soup base was salty, the meat was cooked til it was tough and there were hardly any veggies in the noodle soup.  

This place is packed with tourist and locals compared to the other chinese restaurants that I walked passed.  Overall, it was ok, but I've tasted better.","2 star rating"
"1666668975-4168","https://www.yelp.ca/search?find_desc=thai+food&find_loc=Montreal%2C+QC&start=90","Restaurant Beijing","https://www.yelp.ca/biz/restaurant-beijing-montr%C3%A9al-2?osq=thai+food","","Good food ! Reasonable prices , it was our first time experiencing Chinese cuisine , our server was very helpful ! Would recommend","5 star rating"
"1666668975-4169","https://www.yelp.ca/search?find_desc=thai+food&find_loc=Montreal%2C+QC&start=90","Restaurant Beijing","https://www.yelp.ca/biz/restaurant-beijing-montr%C3%A9al-2?osq=thai+food","","Terrible, our dishes were salty and greasy and the staff was not helpful. I would not recommend any of my friends to go to this place","1 star rating"
"1666668975-4170","https://www.yelp.ca/search?find_desc=thai+food&find_loc=Montreal%2C+QC&start=90","Restaurant Beijing","https://www.yelp.ca/biz/restaurant-beijing-montr%C3%A9al-2?osq=thai+food","","Really enjoyed this Cantonese style Chinese. Decent Cantonese noodles, and great Peking Duck. In fact some of the best Peking Duck I've had in some time, and I've searched high and low for good duck :-)

Get there early for lunch on the weekends, this place gets crazy fast!","4 star rating"
"1666668975-4171","https://www.yelp.ca/search?find_desc=thai+food&find_loc=Montreal%2C+QC&start=90","Restaurant Beijing","https://www.yelp.ca/biz/restaurant-beijing-montr%C3%A9al-2?osq=thai+food","","I love Chinatown in Montreal, as most places can do no wrong. This place was no exception. 

Very busy on a Sunday night and 5 of us were able to sit quickly. 

We started with a delicious seafood egg drop soup which we all (there were some picky eaters among us) scarfed down. 

On to the entrees of some sort of fried squid (delicious!), general gao's (sp?) chicken, beef and broccoli, and I can't remember the rest because it all put me in such a food coma. All very yummy! 

Chinatown is definitely a neighborhood to hit up when in QC, and this restaurant is one of many to check out!","4 star rating"
"1666668975-4172","https://www.yelp.ca/search?find_desc=thai+food&find_loc=Montreal%2C+QC&start=90","Restaurant Beijing","https://www.yelp.ca/biz/restaurant-beijing-montr%C3%A9al-2?osq=thai+food","","As a Chinese, I have responsible to tell you this restaurant is terriable and do not go.  If this restaurant is in China, it won't service more than one month. They do not pay attention to cooking, and bad attitude to customer. If you  go, you are stupid.","1 star rating"
"1666668975-4173","https://www.yelp.ca/search?find_desc=thai+food&find_loc=Montreal%2C+QC&start=90","Restaurant Beijing","https://www.yelp.ca/biz/restaurant-beijing-montr%C3%A9al-2?osq=thai+food","","I was so hoping for some decent Chinese food!  I have had good meals here but it's been over a year, and everything tonight was awful.  Moo Shu was dripping with oil to the point I tried to absorb some with paper towels!  The other dishes were either tasteless or super sickly sweet.  Never again I am afraid..  :(","1 star rating"
"1666668975-4174","https://www.yelp.ca/search?find_desc=thai+food&find_loc=Montreal%2C+QC&start=90","Restaurant Beijing","https://www.yelp.ca/biz/restaurant-beijing-montr%C3%A9al-2?osq=thai+food","","We were looking for a late night spot and found Restaurant Beijing. The restaurant is in the heart of Chinatown and close to most of the downtown hotels. 

I ordered the roast duck soup which was pretty good. The beef stew soup was good as well. We also ordered the chicken moo shu. The moo shu was good but the pancakes were all stuck together. 

The service is decent. 

If you are looking for a late night spot, try Beijing.","3 star rating"
"1666668975-4175","https://www.yelp.ca/search?find_desc=thai+food&find_loc=Montreal%2C+QC&start=90","Restaurant Beijing","https://www.yelp.ca/biz/restaurant-beijing-montr%C3%A9al-2?osq=thai+food","","What an awesome find!!! Amazing food and they catered to my very picky children.  We had so much food leftover and wished we could have brought it home with us.","5 star rating"
"1666668975-4176","https://www.yelp.ca/search?find_desc=thai+food&find_loc=Montreal%2C+QC&start=90","Restaurant Beijing","https://www.yelp.ca/biz/restaurant-beijing-montr%C3%A9al-2?osq=thai+food","","Good Chinese food here.  Service and atmosphere typical of Montreal Chinese restaurants.  

Caveat: Visibly non-Chinese people may get Westernized versions of dishes.","4 star rating"
